Measure Mode: wall_time
Thread ID: 70212817918080
Fiber ID: 70212812661460
Total: 0.091663
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.01      0.000     0.000     0.000     0.000        1   <Class::User(id: integer, name: string, email: string, age: string, created_at: datetime, updated_at: datetime)>#before_remove_for_user_social_accounts= 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::Associations::Builder::CollectionAssociation#valid_options 
  0.01      0.000     0.000     0.000     0.000        1   <Class::User(id: integer, name: string, email: string, age: string, created_at: datetime, updated_at: datetime)>#after_add_for_user_social_accounts= 
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::LogSubscriber#debug 
  0.01      0.000     0.000     0.000     0.000        2   Kernel#clone 
  0.01      0.000     0.000     0.000     0.000        1   <Class::User(id: integer, name: string, email: string, age: string, created_at: datetime, updated_at: datetime)>#after_remove_for_user_social_accounts= 
  0.01      0.000     0.000     0.000     0.000        3   ThreadSafe::MriCacheBackend#[]= 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#select 
  0.01      0.000     0.000     0.000     0.000        4   <Class::ActiveRecord::Base>#_create_callbacks 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::Reflection::AssociationReflection#belongs_to? 
  0.01      0.000     0.000     0.000     0.000        5   ActiveRecord::Associations::Builder::Association#define_extensions 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#includes_values 
  0.01      0.003     0.000     0.000     0.003        2   ActiveRecord::Reflection::AssociationReflection#inverse_name 
  0.01      0.000     0.000     0.000     0.000        4   <Class::ActiveRecord::Base>#table_name_prefix 
  0.01      0.000     0.000     0.000     0.000        4  *<Class::ActiveRecord::Associations::JoinDependency>#walk_tree 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::Associations::Builder::BelongsTo#macro 
  0.01      0.000     0.000     0.000     0.000        1   ThreadSafe::Cache#validate_options_hash! 
  0.01      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#visit_Arel_Nodes_JoinSource 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#preload_values 
  0.01      0.001     0.000     0.000     0.001        1   Arel::Nodes::Node#each 
  0.01      0.000     0.000     0.000     0.000        2   ActiveSupport::TaggedLogging::Formatter#call 
  0.01      0.001     0.000     0.000     0.001        1   ActiveRecord::Scoping::Named::ClassMethods#all 
  0.01      0.000     0.000     0.000     0.000        6   Array#== 
  0.01      0.000     0.000     0.000     0.000        4   <Class::SocialAccount(id: integer, social_id: string, social_name: string, created_at: datetime, updated_at: datetime, social_account_type_id: integer)>#_save_callbacks 
  0.01      0.000     0.000     0.000     0.000        2   ActiveSupport::TaggedLogging::Formatter#current_tags 
  0.01      0.000     0.000     0.000     0.000        3   String#match 
  0.01      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectStatement#initialize 
  0.01      0.000     0.000     0.000     0.000        5   ActiveRecord::Reflection::AssociationReflection#constructable? 
  0.01      0.001     0.000     0.000     0.001        1   Arel::Visitors::DepthFirst#visit_Arel_Nodes_SelectStatement 
  0.01      0.000     0.000     0.000     0.000        2   ActiveRecord::Associations::JoinDependency#find_reflection 
  0.01      0.000     0.000     0.000     0.000        2   Logger::LogDevice#write 
  0.01      0.000     0.000     0.000     0.000        2   <Class::ActiveModel::AttributeMethods::ClassMethods::AttributeMethodMatcher::AttributeMethodMatch>#new 
  0.01      0.000     0.000     0.000     0.000        3   BasicObject#!= 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#joins_values 
  0.01      0.000     0.000     0.000     0.000        3   String#blank? 
  0.01      0.000     0.000     0.000     0.000        3   Arel::FactoryMethods#create_join 
  0.01      0.000     0.000     0.000     0.000        6   Symbol#=== 
  0.01      0.000     0.000     0.000     0.000        3   Enumerable#find_all 
  0.01      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_check_owner 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::Reflection::AssociationReflection#scope_chain 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::Associations::JoinDependency::JoinBase#table 
  0.01      0.000     0.000     0.000     0.000        2   <Class::ActiveRecord::Base>#nested_attributes_options 
  0.01      0.001     0.000     0.000     0.001        1   ActiveRecord::Reflection::ThroughReflection#association_primary_key 
  0.01      0.000     0.000     0.000     0.000        1   Arel::SelectManager#project 
  0.01      0.000     0.000     0.000     0.000        2   Logger#format_message 
  0.01      0.000     0.000     0.000     0.000        3   ActiveRecord::Associations::Builder::HasMany#macro 
  0.01      0.001     0.000     0.000     0.001        2  *ActiveRecord::Associations::JoinDependency#construct_tables! 
  0.01      0.007     0.000     0.000     0.007        1   ActiveRecord::ConnectionAdapters::DatabaseStatements#select_all 
  0.01      0.000     0.000     0.000     0.000        4   Fixnum#zero? 
  0.01      0.000     0.000     0.000     0.000        2   <Class::User(id: integer, name: string, email: string, age: string, created_at: datetime, updated_at: datetime)>#_validate_callbacks 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::Reflection::ThroughReflection#foreign_key 
  0.01      0.000     0.000     0.000     0.000        1   String#foreign_key 
  0.01      0.001     0.000     0.000     0.001        1   ActiveRecord::QueryMethods#build_select 
  0.01      0.000     0.000     0.000     0.000        1   Enumerable#to_set 
  0.01      0.016     0.000     0.000     0.016        3  *ActiveRecord::Associations::JoinDependency#build 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#collapse_wheres 
  0.01      0.000     0.000     0.000     0.000        1   ActiveModel::AttributeMethods::ClassMethods#attribute_alias? 
  0.01      0.000     0.000     0.000     0.000        4   Method#owner 
  0.01      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#select_values 
  0.01      0.000     0.000     0.000     0.000        1   Object#blank? 
  0.01      0.004     0.000     0.000     0.004        1   ActiveRecord::Associations::JoinDependency#join_constraints 
  0.01      0.001     0.000     0.000     0.001        2   Arel::Visitors::Visitor#accept 
  0.01      0.001     0.000     0.000     0.001        7  *Arel::Visitors::DepthFirst#binary 
  0.01      0.003     0.000     0.000     0.003        2   ActiveRecord::Reflection::AssociationReflection#has_inverse? 
  0.01      0.000     0.000     0.000     0.000        3   Exception#backtrace 
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::Reflection::AssociationReflection#can_find_inverse_of_automatically? 
  0.01      0.000     0.000     0.000     0.000        1   Set#do_with_enum 
  0.00      0.000     0.000     0.000     0.000        2   ActiveRecord::Associations::Builder::HasOne#macro 
  0.00      0.000     0.000     0.000     0.000        3   ActiveRecord::Associations::Builder::CollectionAssociation#define_extensions 
  0.00      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Associations::AliasTracker>#empty 
  0.00      0.000     0.000     0.000     0.000        2   Logger#format_severity 
  0.00      0.000     0.000     0.000     0.000        1   Arel::SelectManager#join_sources 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#readonly_value 
  0.00      0.001     0.000     0.000     0.001       56  *Arel::Visitors::DepthFirst#visit 
  0.00      0.005     0.000     0.000     0.005        1   Mutex_m#mu_synchronize 
  0.00      0.000     0.000     0.000     0.000        6   Hash#clear 
  0.00      0.000     0.000     0.000     0.000        2   ActiveRecord::AttributeMethods::TimeZoneConversion::Type#initialize 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#joins_values= 
  0.00      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Scoping::ScopeRegistry>#value_for 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ScopeRegistry#value_for 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#check_if_method_has_arguments! 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Reflection::ThroughReflection#type 
  0.00      0.000     0.000     0.000     0.000        2   Mutex#lock 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#where_values 
  0.00      0.000     0.000     0.000     0.000        2   <Class::UserSocialAccount(id: integer, user_id: integer, social_account_id: integer, created_at: datetime, updated_at: datetime)>#_save_callbacks 
  0.00      0.001     0.000     0.000     0.001        1   ActiveRecord::ConnectionAdapters::SchemaCache#columns 
  0.00      0.023     0.000     0.000     0.023        1   ActiveRecord::QueryMethods#arel 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::ModelSchema::ClassMethods#column_names 
  0.00      0.000     0.000     0.000     0.000        3   String#to_i 
  0.00      0.055     0.000     0.000     0.055        1   ActiveRecord::Relation#load 
  0.00      0.000     0.000     0.000     0.000        1   Logger#debug 
  0.00      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#eager_load_values 
  0.00      0.000     0.000     0.000     0.000        1   Array#hash 
  0.00      0.000     0.000     0.000     0.000        1   Float#round 
  0.00      0.000     0.000     0.000     0.000        2   Enumerable#partition 
  0.00      0.000     0.000     0.000     0.000        2   Kernel#initialize_clone 
  0.00      0.000     0.000     0.000     0.000        3   Exception#exception 
  0.00      0.000     0.000     0.000     0.000        1   Arel::Visitors::SQLite#visit_Arel_Nodes_SelectStatement 
  0.00      0.000     0.000     0.000     0.000        2   Hash#initialize 
  0.00      0.000     0.000     0.000     0.000        2   Enumerable#each_with_index 
  0.00      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#bind_values 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::SpawnMethods#merge 
  0.00      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Associations::JoinDependency>#make_tree 
  0.00      0.000     0.000     0.000     0.000        6   Kernel#initialize_copy 
  0.00      0.003     0.000     0.000     0.003        1   ActiveRecord::Reflection::AssociationReflection#check_validity! 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Reflection::AssociationReflection#valid_inverse_reflection? 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#custom_join_ast 
  0.00      0.001     0.000     0.000     0.001        7  *Arel::Visitors::DepthFirst#visit_Array 
  0.00      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#initialize 
  0.00      0.000     0.000     0.000     0.000        1   Arel::SelectManager#locked 
  0.00      0.007     0.000     0.000     0.007        1   ActiveRecord::ConnectionAdapters::SQLite3Adapter#select 
  0.00      0.005     0.000     0.000     0.005        1   ActiveModel::AttributeMethods::ClassMethods#define_attribute_methods 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::ExplainRegistry#initialize 
  0.00      0.000     0.000     0.000     0.000        2   Hash#update 
  0.00      0.000     0.000     0.000     0.000        1   ActiveSupport::LogSubscriber#colorize_logging 
  0.00      0.000     0.000     0.000     0.000        6   Integer#to_i 
  0.00      0.055     0.000     0.000     0.055        1   ActiveRecord::Relation#to_a 
  0.00      0.000     0.000     0.000     0.000        1   Enumerable#each_entry 
  0.00      0.000     0.000     0.000     0.000        1   Arel::SelectManager#distinct 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Associations::JoinDependency::JoinAssociation#table 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#locked? 
  0.00      0.000     0.000     0.000     0.000        1   String#strip! 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#group_values 
  0.00      0.000     0.000     0.000     0.000        1   Arel::Visitors::DepthFirst#initialize 
  0.00      0.000     0.000     0.000     0.000        1   Arel::TreeManager#initialize 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#reverse_order_value 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#distinct_value 
  0.00      0.000     0.000     0.000     0.000        1   String#initialize 
  0.00      0.000     0.000     0.000     0.000        1   ThreadSafe::NonConcurrentCacheBackend#initialize 
  0.00      0.001     0.000     0.000     0.001        1   ActiveRecord::Reflection::AssociationReflection#association_primary_key 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#lock_value 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#select_values= 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit_value 
  0.00      0.001     0.000     0.000     0.001        1   ActiveRecord::ConnectionAdapters::SQLite3Adapter#columns 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#having_values 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Associations::AliasTracker#initialize 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::LogSubscriber#odd? 
  0.00      0.000     0.000     0.000     0.000        1   ActiveSupport::Inflector#foreign_key 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Reflection::ThroughReflection#actual_source_reflection 
  0.00      0.001     0.000     0.000     0.001        1   ActiveRecord::Reflection::AssociationReflection#active_record_primary_key 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ScopeRegistry#raise_invalid_scope_type! 
  0.00      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Associations::AliasTracker>#create 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::ExplainRegistry#reset 
  0.00      0.000     0.000     0.000     0.000        1   Array#compact! 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Reflection::ThroughReflection#derive_class_name 
  0.00      0.000     0.000     0.000     0.000        1   Array#reject! 
  0.00      0.000     0.000     0.000     0.000        1   Thread#[]= 
  0.00      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#empty? 
  0.00      0.000     0.000     0.000     0.000        1   Arel::Visitors::ToSql#literal 
  0.00      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Base>#attribute_aliases 
  0.00      0.000     0.000     0.000     0.000        3   BasicObject#== 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#from_value 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::Reflection::AssociationReflection#actual_source_reflection 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#offset_value 
  0.00      0.000     0.000     0.000     0.000        2   Mutex#unlock 
  0.00      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#order_values 
  0.00      0.000     0.000     0.000     0.000        2   Array#blank? 
  0.00      0.000     0.000     0.000     0.000        1   Module#== 
  0.00      0.000     0.000     0.000     0.000        1   Enumerable#group_by 
  0.00      0.000     0.000     0.000     0.000        1   Hash#default= 
  0.00      0.000     0.000     0.000     0.000        1   Hash#keys 

* indicates recursively called methods
